dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_1layers_20neurons.h5,10,"[0.05074000358581543, 0.04658007621765137, 0.04479026794433594, 0.0519566535949707, 0.04903268814086914, 0.04801154136657715, 0.0442349910736084, 0.048851966857910156, 0.04487347602844238, 0.05104351043701172]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.625, 'x_2': 0.6785714285714284, 'x_3': 0.8636363636363638}, 'range': []}]"
iris,model_1layers_20neurons.h5,11,"[0.061004638671875, 0.04733991622924805, 0.03569674491882324, 0.03631949424743652, 0.039101362228393555, 0.034127235412597656, 0.037053823471069336, 0.0623936653137207, 0.11345195770263672, 0.05955028533935547]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.021249999999999998,x_0,0.04125), docplex.mp.RangeConstraint[input_range_1](0.49,x_1,0.51), docplex.mp.RangeConstraint[input_range_2](0.0078571428571428,x_2,0.027857142857142803), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.01)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.01125,x_0,0.051250000000000004), docplex.mp.RangeConstraint[input_range_1](0.48,x_1,0.52), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0378571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.02)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.0012500000000000011,x_0,0.06125), docplex.mp.RangeConstraint[input_range_1](0.47,x_1,0.53), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0478571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.03)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.07125000000000001), docplex.mp.RangeConstraint[input_range_1](0.46,x_1,0.54), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0578571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.04)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.08125), docplex.mp.RangeConstraint[input_range_1](0.45,x_1,0.55), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.06785714285714281), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.05)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.09125), docplex.mp.RangeConstraint[input_range_1](0.44,x_1,0.56), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.07785714285714279), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.06)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.10125), docplex.mp.RangeConstraint[input_range_1](0.43,x_1,0.5700000000000001), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0878571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.07)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.11125), docplex.mp.RangeConstraint[input_range_1](0.42,x_1,0.58), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.09785714285714281), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.08)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.12125), docplex.mp.RangeConstraint[input_range_1](0.41000000000000003,x_1,0.59), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.10785714285714279), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.09)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.13125), docplex.mp.RangeConstraint[input_range_1](0.4,x_1,0.6), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1178571428571428), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1)]}]"
iris,model_1layers_20neurons.h5,12,"[0.0377044677734375, 0.039763450622558594, 0.034241437911987305, 0.03089594841003418, 0.04049825668334961, 0.034543752670288086, 0.03602147102355957, 0.03700661659240723, 0.03473401069641113, 0.03360128402709961]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.24,x_0,0.26), docplex.mp.RangeConstraint[input_range_1](0.8025,x_1,0.8225), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.01), docplex.mp.RangeConstraint[input_range_3](0.0354545454545454,x_3,0.0554545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.23,x_0,0.27), docplex.mp.RangeConstraint[input_range_1](0.7925,x_1,0.8325), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.02), docplex.mp.RangeConstraint[input_range_3](0.0254545454545454,x_3,0.0654545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.22,x_0,0.28), docplex.mp.RangeConstraint[input_range_1](0.7825,x_1,0.8425), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.03), docplex.mp.RangeConstraint[input_range_3](0.015454545454545401,x_3,0.0754545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.21,x_0,0.29), docplex.mp.RangeConstraint[input_range_1](0.7725,x_1,0.8525), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.04), docplex.mp.RangeConstraint[input_range_3](0.0054545454545453995,x_3,0.0854545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2,x_0,0.3), docplex.mp.RangeConstraint[input_range_1](0.7625,x_1,0.8625), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.05), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.0954545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.19,x_0,0.31), docplex.mp.RangeConstraint[input_range_1](0.7525,x_1,0.8725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.06), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1054545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.18,x_0,0.32), docplex.mp.RangeConstraint[input_range_1](0.7424999999999999,x_1,0.8825000000000001), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.07), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.11545454545454541)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.16999999999999998,x_0,0.33), docplex.mp.RangeConstraint[input_range_1](0.7325,x_1,0.8925), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.08), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1254545454545454)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.16,x_0,0.33999999999999997), docplex.mp.RangeConstraint[input_range_1](0.7225,x_1,0.9025), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.09), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.13545454545454538)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.15,x_0,0.35), docplex.mp.RangeConstraint[input_range_1](0.7125,x_1,0.9125), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1454545454545454)]}]"
iris,model_1layers_20neurons.h5,13,"[0.036499977111816406, 0.036594390869140625, 0.03808927536010742, 0.18554377555847168, 0.06724405288696289, 0.03197050094604492, 0.03375864028930664, 0.034790992736816406, 0.03418707847595215, 0.03216552734375]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.0525,x_0,0.0725), docplex.mp.RangeConstraint[input_range_1](0.5525,x_1,0.5725), docplex.mp.RangeConstraint[input_range_2](0.0257142857142856,x_2,0.0457142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.01)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.042499999999999996,x_0,0.0825), docplex.mp.RangeConstraint[input_range_1](0.5425,x_1,0.5825), docplex.mp.RangeConstraint[input_range_2](0.0157142857142856,x_2,0.055714285714285605), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.02)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.0325,x_0,0.0925), docplex.mp.RangeConstraint[input_range_1](0.5325,x_1,0.5925), docplex.mp.RangeConstraint[input_range_2](0.005714285714285602,x_2,0.0657142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.03)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.0225,x_0,0.10250000000000001), docplex.mp.RangeConstraint[input_range_1](0.5225,x_1,0.6025), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0757142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.04)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.012499999999999997,x_0,0.1125), docplex.mp.RangeConstraint[input_range_1](0.5125,x_1,0.6125), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0857142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.05)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.0025000000000000022,x_0,0.1225), docplex.mp.RangeConstraint[input_range_1](0.5025,x_1,0.6225), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0957142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.06)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1325), docplex.mp.RangeConstraint[input_range_1](0.4925,x_1,0.6325000000000001), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.10571428571428561), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.07)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.14250000000000002), docplex.mp.RangeConstraint[input_range_1](0.4825,x_1,0.6425), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1157142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.08)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1525), docplex.mp.RangeConstraint[input_range_1](0.47250000000000003,x_1,0.6525), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1257142857142856), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.09)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.1625), docplex.mp.RangeConstraint[input_range_1](0.4625,x_1,0.6625), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.13571428571428562), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1)]}]"
iris,model_1layers_20neurons.h5,14,"[0.03640580177307129, 0.03029155731201172, 0.03634309768676758, 0.030789852142333984, 0.03269624710083008, 0.037076473236083984, 0.03506159782409668, 0.033638715744018555, 0.030661344528198242, 0.03149533271789551]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.115,x_0,0.135), docplex.mp.RangeConstraint[input_range_1](0.99,x_1,1), docplex.mp.RangeConstraint[input_range_2](0.0257142857142856,x_2,0.0457142857142856), docplex.mp.RangeConstraint[input_range_3](0.0809090909090909,x_3,0.10090909090909089)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.105,x_0,0.145), docplex.mp.RangeConstraint[input_range_1](0.98,x_1,1), docplex.mp.RangeConstraint[input_range_2](0.0157142857142856,x_2,0.055714285714285605), docplex.mp.RangeConstraint[input_range_3](0.0709090909090909,x_3,0.1109090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.095,x_0,0.155), docplex.mp.RangeConstraint[input_range_1](0.97,x_1,1), docplex.mp.RangeConstraint[input_range_2](0.005714285714285602,x_2,0.0657142857142856), docplex.mp.RangeConstraint[input_range_3](0.0609090909090909,x_3,0.1209090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.08499999999999999,x_0,0.165), docplex.mp.RangeConstraint[input_range_1](0.96,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0757142857142856), docplex.mp.RangeConstraint[input_range_3](0.0509090909090909,x_3,0.1309090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.075,x_0,0.175), docplex.mp.RangeConstraint[input_range_1](0.95,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0857142857142856), docplex.mp.RangeConstraint[input_range_3](0.040909090909090895,x_3,0.1409090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.065,x_0,0.185), docplex.mp.RangeConstraint[input_range_1](0.94,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.0957142857142856), docplex.mp.RangeConstraint[input_range_3](0.0309090909090909,x_3,0.15090909090909088)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.05499999999999999,x_0,0.195), docplex.mp.RangeConstraint[input_range_1](0.9299999999999999,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.10571428571428561), docplex.mp.RangeConstraint[input_range_3](0.02090909090909089,x_3,0.1609090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.045,x_0,0.20500000000000002), docplex.mp.RangeConstraint[input_range_1](0.92,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1157142857142856), docplex.mp.RangeConstraint[input_range_3](0.010909090909090896,x_3,0.1709090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.035,x_0,0.215), docplex.mp.RangeConstraint[input_range_1](0.91,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1257142857142856), docplex.mp.RangeConstraint[input_range_3](0.0009090909090909011,x_3,0.1809090909090909)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.024999999999999994,x_0,0.225), docplex.mp.RangeConstraint[input_range_1](0.9,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.13571428571428562), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.19090909090909092)]}]"
iris,model_1layers_20neurons.h5,15,"[0.04091930389404297, 0.04214024543762207, 0.04793882369995117, 0.043313026428222656, 0.0340266227722168, 0.03470945358276367, 0.040045976638793945, 0.03610372543334961, 0.039748191833496094, 0.04111218452453613]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}, {'eq': {'x_0': 0.5, 'x_1': 0.6875, 'x_2': 0.6071428571428571, 'x_3': 0.681818181818182}, 'range': []}]"
iris,model_1layers_20neurons.h5,16,"[0.03729605674743652, 0.035285234451293945, 0.03622293472290039, 0.0381772518157959, 0.037038564682006836, 0.04082798957824707, 0.039580583572387695, 0.04031801223754883, 0.0413510799407959, 0.038568973541259766]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.5625, 'x_1': 0.5, 'x_2': 0.8035714285714285, 'x_3': 0.9545454545454548}, 'range': []}]"
iris,model_1layers_20neurons.h5,17,"[0.04227876663208008, 0.041077613830566406, 0.03883934020996094, 0.040018320083618164, 0.03773379325866699, 0.038016557693481445, 0.039163827896118164, 0.04220294952392578, 0.03981375694274902, 0.046595096588134766]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}, {'eq': {'x_0': 0.28125, 'x_1': 0.1874999999999997, 'x_2': 0.4642857142857142, 'x_3': 0.4545454545454546}, 'range': []}]"
iris,model_1layers_20neurons.h5,18,"[0.04105067253112793, 0.041146039962768555, 0.03972744941711426, 0.04330182075500488, 0.0389401912689209, 0.04701995849609375, 0.052948713302612305, 0.04950356483459473, 0.042810916900634766, 0.047045230865478516]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}, {'eq': {'x_0': 0.3125, 'x_1': 0.3749999999999998, 'x_2': 0.5714285714285714, 'x_3': 0.5454545454545455}, 'range': []}]"
iris,model_1layers_20neurons.h5,19,"[0.06222891807556152, 0.04500985145568848, 0.048059940338134766, 0.04804706573486328, 0.04353642463684082, 0.04549098014831543, 0.055748701095581055, 0.046888113021850586, 0.04378318786621094, 0.04166388511657715]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[{'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}, {'eq': {'x_0': 0.53125, 'x_1': 0.3749999999999998, 'x_2': 0.7678571428571427, 'x_3': 0.9545454545454548}, 'range': []}]"
