dataset,modelo,instance,relaxed_layer_0_time_milp_relaxed,relaxed_layer_0_len_milp_relaxed,relaxed_layer_0_explanation
glass,model_2layers_20neurons.h5,81,0.0951316356658935,9,"{'x_0': 0.4602122015915171, 'x_1': 0.543478260869565, 'x_2': 0.8329621380846325, 'x_3': 0.190031152647975, 'x_4': 0.4096834264432019, 'x_5': 0.0289855072463768, 'x_6': 0.3884758364312266, 'x_7': 0.0, 'x_8': 0.1372549019607843}"
glass,model_2layers_20neurons.h5,82,0.121370792388916,9,"{'x_0': 0.289566755083996, 'x_1': 0.3952569169960473, 'x_2': 0.7639198218262806, 'x_3': 0.2803738317757009, 'x_4': 0.5847299813780253, 'x_5': 0.0998389694041868, 'x_6': 0.3094795539033457, 'x_7': 0.0, 'x_8': 0.588235294117647}"
glass,model_2layers_20neurons.h5,83,0.1088719367980957,9,"{'x_0': 0.459770114942529, 'x_1': 0.1640316205533594, 'x_2': 0.4187082405345211, 'x_3': 0.3956386292834891, 'x_4': 0.5679702048417123, 'x_5': 0.0756843800322061, 'x_6': 0.5557620817843865, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,84,0.0929772853851318,9,"{'x_0': 0.2816091954022965, 'x_1': 0.3616600790513833, 'x_2': 0.7839643652561247, 'x_3': 0.3551401869158878, 'x_4': 0.6219739292364981, 'x_5': 0.0917874396135265, 'x_6': 0.2890334572490705, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,85,0.0882775783538818,9,"{'x_0': 0.2926613616268838, 'x_1': 0.4071146245059283, 'x_2': 0.7795100222717148, 'x_3': 0.2585669781931464, 'x_4': 0.5996275605214141, 'x_5': 0.1030595813204508, 'x_6': 0.3104089219330854, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,86,0.0916030406951904,9,"{'x_0': 0.4823165340406632, 'x_1': 0.7312252964426875, 'x_2': 0.0, 'x_3': 0.2211838006230529, 'x_4': 0.5325884543761621, 'x_5': 0.0161030595813204, 'x_6': 0.565985130111524, 'x_7': 0.0, 'x_8': 0.1568627450980392}"
glass,model_2layers_20neurons.h5,87,0.0898690223693847,9,"{'x_0': 0.2546419098143246, 'x_1': 0.543478260869565, 'x_2': 0.7750556792873051, 'x_3': 0.4423676012461058, 'x_4': 0.5046554934823071, 'x_5': 0.0998389694041868, 'x_6': 0.2379182156133829, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,88,0.0893383026123046,9,"{'x_0': 0.2740937223695852, 'x_1': 0.4110671936758892, 'x_2': 0.7951002227171491, 'x_3': 0.3302180685358256, 'x_4': 0.5977653631284898, 'x_5': 0.0998389694041868, 'x_6': 0.2936802973977694, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,89,0.2151641845703125,9,"{'x_0': 0.2276746242263385, 'x_1': 0.4565217391304346, 'x_2': 0.7572383073496659, 'x_3': 0.3021806853582555, 'x_4': 0.5959031657355673, 'x_5': 0.0837359098228663, 'x_6': 0.2927509293680297, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,90,0.0831422805786132,9,"{'x_0': 0.1768346595932826, 'x_1': 0.7213438735177866, 'x_2': 0.0, 'x_3': 0.7383177570093458, 'x_4': 0.6126629422718786, 'x_5': 0.0064412238325281, 'x_6': 0.3392193308550185, 'x_7': 0.2031746031746031, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,91,0.1201190948486328,9,"{'x_0': 0.2042440318302425, 'x_1': 0.4980237154150195, 'x_2': 0.7683741648106904, 'x_3': 0.3551401869158878, 'x_4': 0.6256983240223448, 'x_5': 0.0982286634460547, 'x_6': 0.2258364312267657, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,92,0.1262776851654052,9,"{'x_0': 0.4783377541998277, 'x_1': 0.6877470355731226, 'x_2': 0.8507795100222716, 'x_3': 0.0560747663551401, 'x_4': 0.3649906890130339, 'x_5': 0.0177133655394524, 'x_6': 0.3847583643122676, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,93,0.1813006401062011,9,"{'x_0': 0.0839964633068035, 'x_1': 0.4486166007905137, 'x_2': 0.0, 'x_3': 0.8504672897196262, 'x_4': 0.1657355679702039, 'x_5': 1.0, 'x_6': 0.1394052044609665, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,94,0.1354269981384277,9,"{'x_0': 0.6790450928381944, 'x_1': 0.6442687747035571, 'x_2': 0.8240534521158129, 'x_3': 0.1308411214953271, 'x_4': 0.3277467411545594, 'x_5': 0.003220611916264, 'x_6': 0.4079925650557621, 'x_7': 0.0, 'x_8': 0.196078431372549}"
glass,model_2layers_20neurons.h5,95,0.1332700252532959,9,"{'x_0': 0.2201591511936271, 'x_1': 0.3913043478260869, 'x_2': 0.7416481069042316, 'x_3': 0.3738317757009345, 'x_4': 0.6461824953445046, 'x_5': 0.107890499194847, 'x_6': 0.2611524163568772, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,96,0.144803762435913,9,"{'x_0': 0.2851458885941582, 'x_1': 0.5533596837944663, 'x_2': 0.7594654788418708, 'x_3': 0.383177570093458, 'x_4': 0.4152700186219729, 'x_5': 0.0933977455716586, 'x_6': 0.3122676579925649, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,97,0.0873537063598632,9,"{'x_0': 0.4770114942528778, 'x_1': 0.5928853754940713, 'x_2': 0.8552338530066814, 'x_3': 0.1339563862928348, 'x_4': 0.3631284916201114, 'x_5': 0.0273752012882447, 'x_6': 0.4005576208178438, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_2layers_20neurons.h5,98,0.1130650043487548,9,"{'x_0': 0.2347480106100903, 'x_1': 0.4189723320158101, 'x_2': 0.7817371937639197, 'x_3': 0.3582554517133955, 'x_4': 0.5959031657355673, 'x_5': 0.109500805152979, 'x_6': 0.2602230483271375, 'x_7': 0.019047619047619, 'x_8': 0.4901960784313725}"
glass,model_2layers_20neurons.h5,99,0.0870718955993652,9,"{'x_0': 0.2807250221043347, 'x_1': 0.4901185770750986, 'x_2': 0.821826280623608, 'x_3': 0.3115264797507788, 'x_4': 0.5214152700186201, 'x_5': 0.0917874396135265, 'x_6': 0.2592936802973977, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,0,0.1056616306304931,9,"{'x_0': 0.4513704686118416, 'x_1': 0.458498023715415, 'x_2': 0.8129175946547883, 'x_3': 0.1806853582554517, 'x_4': 0.4487895716945971, 'x_5': 0.0305958132045088, 'x_6': 0.4107806691449813, 'x_7': 0.0, 'x_8': 0.3333333333333333}"
glass,model_3layers_20neurons.h5,1,0.1640315055847168,9,"{'x_0': 0.710875331564992, 'x_1': 0.0573122529644263, 'x_2': 0.0, 'x_3': 0.1433021806853582, 'x_4': 0.6089385474860318, 'x_5': 0.0, 'x_6': 0.8856877323420074, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,2,0.1400933265686035,9,"{'x_0': 0.2117595048629539, 'x_1': 0.5316205533596836, 'x_2': 0.7572383073496659, 'x_3': 0.2897196261682243, 'x_4': 0.5363128491620088, 'x_5': 0.0950080515297906, 'x_6': 0.2685873605947955, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,3,0.1043088436126709,9,"{'x_0': 0.3138815207780681, 'x_1': 0.4525691699604741, 'x_2': 0.8062360801781737, 'x_3': 0.2398753894080997, 'x_4': 0.4711359404096829, 'x_5': 0.1030595813204508, 'x_6': 0.3438661710037175, 'x_7': 0.0, 'x_8': 0.2941176470588235}"
glass,model_3layers_20neurons.h5,4,0.0961849689483642,9,"{'x_0': 0.4783377541998277, 'x_1': 0.6877470355731226, 'x_2': 0.8507795100222716, 'x_3': 0.0560747663551401, 'x_4': 0.3649906890130339, 'x_5': 0.0177133655394524, 'x_6': 0.3847583643122676, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,5,0.0976779460906982,9,"{'x_0': 0.2603890362511123, 'x_1': 0.5237154150197627, 'x_2': 0.7795100222717148, 'x_3': 0.2679127725856697, 'x_4': 0.5661080074487863, 'x_5': 0.0805152979066022, 'x_6': 0.278810408921933, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,6,0.1137633323669433,9,"{'x_0': 0.2400530503978757, 'x_1': 0.4229249011857705, 'x_2': 0.7928730512249442, 'x_3': 0.4205607476635513, 'x_4': 0.6201117318435738, 'x_5': 0.1046698872785829, 'x_6': 0.2379182156133829, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,7,0.1092386245727539,9,"{'x_0': 0.7276746242263528, 'x_1': 0.3774703557312251, 'x_2': 0.0, 'x_3': 0.1183800623052959, 'x_4': 0.4115456238361243, 'x_5': 0.0096618357487922, 'x_6': 0.8336431226765797, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,8,0.1019232273101806,9,"{'x_0': 0.2886825817860341, 'x_1': 0.4644268774703555, 'x_2': 0.77728285077951, 'x_3': 0.308411214953271, 'x_4': 0.5679702048417123, 'x_5': 0.0966183574879227, 'x_6': 0.2843866171003717, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,9,0.1032640933990478,9,"{'x_0': 0.2670203359858476, 'x_1': 0.4525691699604741, 'x_2': 0.7884187082405345, 'x_3': 0.4361370716510903, 'x_4': 0.5437616387337041, 'x_5': 0.0869565217391304, 'x_6': 0.2797397769516727, 'x_7': 0.0, 'x_8': 0.1372549019607843}"
glass,model_3layers_20neurons.h5,10,0.0975315570831298,9,"{'x_0': 0.5234305923961102, 'x_1': 0.5355731225296441, 'x_2': 0.7438752783964364, 'x_3': 0.2928348909657321, 'x_4': 0.4785847299813763, 'x_5': 0.0966183574879227, 'x_6': 0.315985130111524, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,11,0.1045780181884765,9,"{'x_0': 0.3138815207780681, 'x_1': 0.4347826086956519, 'x_2': 0.8329621380846325, 'x_3': 0.2554517133956386, 'x_4': 0.4599627560521409, 'x_5': 0.1030595813204508, 'x_6': 0.3280669144981413, 'x_7': 0.0, 'x_8': 0.4313725490196078}"
glass,model_3layers_20neurons.h5,12,0.1078693866729736,9,"{'x_0': 0.4031830238726712, 'x_1': 0.5237154150197627, 'x_2': 0.0, 'x_3': 0.3457943925233644, 'x_4': 0.4543761638733699, 'x_5': 0.0531400966183574, 'x_6': 0.6570631970260221, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,13,0.096468448638916,9,"{'x_0': 0.2029177718832926, 'x_1': 0.4960474308300395, 'x_2': 0.7438752783964364, 'x_3': 0.3676012461059189, 'x_4': 0.6126629422718786, 'x_5': 0.0628019323671497, 'x_6': 0.2592936802973977, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,14,0.1046619415283203,9,"{'x_0': 0.2055702917771924, 'x_1': 0.4071146245059283, 'x_2': 0.8040089086859687, 'x_3': 0.4143302180685357, 'x_4': 0.5884543761638721, 'x_5': 0.1030595813204508, 'x_6': 0.2453531598513011, 'x_7': 0.0, 'x_8': 0.5098039215686274}"
glass,model_3layers_20neurons.h5,15,0.2399685382843017,9,"{'x_0': 0.3704686118479259, 'x_1': 0.3774703557312251, 'x_2': 0.0, 'x_3': 0.4236760124610591, 'x_4': 0.7337057728119163, 'x_5': 0.0611916264090177, 'x_6': 0.5669144981412637, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,16,0.0948235988616943,9,"{'x_0': 0.0371352785145973, 'x_1': 0.4466403162055337, 'x_2': 0.7728285077951003, 'x_3': 0.2585669781931464, 'x_4': 0.5903165735567963, 'x_5': 0.0998389694041868, 'x_6': 0.2713754646840147, 'x_7': 0.0, 'x_8': 0.6078431372549019}"
glass,model_3layers_20neurons.h5,17,0.1292002201080322,9,"{'x_0': 0.4142351900972585, 'x_1': 0.5573122529644268, 'x_2': 0.465478841870824, 'x_3': 0.4299065420560747, 'x_4': 0.4413407821229054, 'x_5': 0.0853462157809984, 'x_6': 0.3847583643122676, 'x_7': 0.0857142857142857, 'x_8': 0.3333333333333333}"
glass,model_3layers_20neurons.h5,18,0.1371808052062988,9,"{'x_0': 0.2272325375773647, 'x_1': 0.5355731225296441, 'x_2': 0.8040089086859687, 'x_3': 0.3894080996884735, 'x_4': 0.4804469273743006, 'x_5': 0.1062801932367149, 'x_6': 0.2416356877323419, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,19,0.1139991283416748,9,"{'x_0': 0.2338638373121142, 'x_1': 0.4466403162055337, 'x_2': 0.7082405345211581, 'x_3': 0.2928348909657321, 'x_4': 0.5884543761638721, 'x_5': 0.0933977455716586, 'x_6': 0.3141263940520445, 'x_7': 0.0, 'x_8': 0.4705882352941176}"
glass,model_3layers_20neurons.h5,20,0.0986008644104003,9,"{'x_0': 0.5654288240495191, 'x_1': 0.6126482213438735, 'x_2': 0.6458797327394209, 'x_3': 0.2741433021806853, 'x_4': 0.2495344506517689, 'x_5': 0.0128824476650563, 'x_6': 0.4981412639405203, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,21,0.1539442539215088,9,"{'x_0': 0.3125552608311182, 'x_1': 0.7094861660079053, 'x_2': 0.7260579064587972, 'x_3': 0.6012461059190031, 'x_4': 0.2681564245810044, 'x_5': 0.2351046698872785, 'x_6': 0.0334572490706319, 'x_7': 0.5174603174603174, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,22,0.14060640335083,9,"{'x_0': 0.2029177718832926, 'x_1': 0.4525691699604741, 'x_2': 0.7973273942093541, 'x_3': 0.3800623052959502, 'x_4': 0.6163873370577271, 'x_5': 0.1111111111111111, 'x_6': 0.2351301115241635, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,23,0.2855153083801269,9,"{'x_0': 0.4098143236074207, 'x_1': 0.4189723320158101, 'x_2': 0.3585746102449889, 'x_3': 0.5856697819314641, 'x_4': 0.4413407821229054, 'x_5': 0.1223832528180354, 'x_6': 0.3968401486988846, 'x_7': 0.0761904761904761, 'x_8': 1.0}"
glass,model_3layers_20neurons.h5,24,0.128648042678833,9,"{'x_0': 0.2723253757736614, 'x_1': 0.4169960474308296, 'x_2': 0.7795100222717148, 'x_3': 0.2647975077881619, 'x_4': 0.6443202979515803, 'x_5': 0.0901771336553945, 'x_6': 0.2899628252788104, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,25,0.1705443859100341,9,"{'x_0': 0.2024756852343046, 'x_1': 0.424901185770751, 'x_2': 0.7639198218262806, 'x_3': 0.3457943925233644, 'x_4': 0.6461824953445046, 'x_5': 0.1111111111111111, 'x_6': 0.2434944237918216, 'x_7': 0.0, 'x_8': 0.4705882352941176}"
glass,model_3layers_20neurons.h5,26,0.1360499858856201,9,"{'x_0': 0.1927497789566814, 'x_1': 0.5059288537549405, 'x_2': 0.7683741648106904, 'x_3': 0.2866043613707165, 'x_4': 0.5456238361266266, 'x_5': 0.0901771336553945, 'x_6': 0.2918215613382899, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,27,0.1486368179321289,9,"{'x_0': 0.3275862068965551, 'x_1': 0.4347826086956519, 'x_2': 0.8151447661469933, 'x_3': 0.3956386292834891, 'x_4': 0.5027932960893846, 'x_5': 0.0933977455716586, 'x_6': 0.2899628252788104, 'x_7': 0.0, 'x_8': 0.2352941176470588}"
glass,model_3layers_20neurons.h5,28,0.1387989521026611,9,"{'x_0': 0.2864721485411081, 'x_1': 0.4901185770750986, 'x_2': 0.755011135857461, 'x_3': 0.32398753894081, 'x_4': 0.5493482309124769, 'x_5': 0.0950080515297906, 'x_6': 0.2936802973977694, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,29,0.1132018566131591,9,"{'x_0': 0.2316534040672024, 'x_1': 0.5296442687747036, 'x_2': 0.755011135857461, 'x_3': 0.308411214953271, 'x_4': 0.5270018621973911, 'x_5': 0.0837359098228663, 'x_6': 0.2992565055762082, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,30,0.1029398441314697,9,"{'x_0': 0.2984084880636573, 'x_1': 0.4486166007905137, 'x_2': 0.8463251670378619, 'x_3': 0.2461059190031152, 'x_4': 0.6070763500931076, 'x_5': 0.0901771336553945, 'x_6': 0.2741635687732342, 'x_7': 0.0, 'x_8': 0.2352941176470588}"
glass,model_3layers_20neurons.h5,31,0.3612723350524902,9,"{'x_0': 0.247126436781599, 'x_1': 0.5138339920948614, 'x_2': 0.7884187082405345, 'x_3': 0.4112149532710279, 'x_4': 0.5083798882681556, 'x_5': 0.109500805152979, 'x_6': 0.2490706319702601, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,32,0.1324443817138672,9,"{'x_0': 0.3514588859416534, 'x_1': 0.4881422924901182, 'x_2': 0.7416481069042316, 'x_3': 0.308411214953271, 'x_4': 0.4748603351955296, 'x_5': 0.0966183574879227, 'x_6': 0.3447955390334573, 'x_7': 0.0, 'x_8': 0.2156862745098039}"
glass,model_3layers_20neurons.h5,33,0.1291127204895019,9,"{'x_0': 0.3364279398762164, 'x_1': 0.539525691699605, 'x_2': 0.8530066815144766, 'x_3': 0.3021806853582555, 'x_4': 0.5102420856610781, 'x_5': 0.0917874396135265, 'x_6': 0.258364312267658, 'x_7': 0.0, 'x_8': 0.2745098039215686}"
glass,model_3layers_20neurons.h5,34,0.1361305713653564,9,"{'x_0': 0.4509283819628678, 'x_1': 0.0592885375494067, 'x_2': 0.3808463251670378, 'x_3': 0.3956386292834891, 'x_4': 0.675977653631282, 'x_5': 0.0933977455716586, 'x_6': 0.5752788104089217, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,35,0.1186027526855468,9,"{'x_0': 0.2758620689655089, 'x_1': 0.3913043478260869, 'x_2': 0.7616926503340756, 'x_3': 0.2834890965732087, 'x_4': 0.6312849162011158, 'x_5': 0.0950080515297906, 'x_6': 0.2983271375464684, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,36,0.1408164501190185,9,"{'x_0': 0.4624226348364288, 'x_1': 0.4881422924901182, 'x_2': 0.8195991091314031, 'x_3': 0.2679127725856697, 'x_4': 0.5474860335195508, 'x_5': 0.0869565217391304, 'x_6': 0.287174721189591, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,37,0.1316556930541992,9,"{'x_0': 0.2130857648099038, 'x_1': 0.6304347826086953, 'x_2': 0.7839643652561247, 'x_3': 0.2990654205607477, 'x_4': 0.5716945996275573, 'x_5': 0.0595813204508856, 'x_6': 0.233271375464684, 'x_7': 0.0, 'x_8': 0.2745098039215686}"
glass,model_3layers_20neurons.h5,38,0.1271367073059082,9,"{'x_0': 0.2303271441202525, 'x_1': 0.5592885375494072, 'x_2': 0.7951002227171491, 'x_3': 0.3676012461059189, 'x_4': 0.4916201117318426, 'x_5': 0.1030595813204508, 'x_6': 0.2351301115241635, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,39,0.1164109706878662,9,"{'x_0': 0.2926613616268838, 'x_1': 0.4901185770750986, 'x_2': 0.7750556792873051, 'x_3': 0.3489096573208722, 'x_4': 0.5270018621973911, 'x_5': 0.0950080515297906, 'x_6': 0.278810408921933, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,40,0.1038906574249267,9,"{'x_0': 0.2564102564102484, 'x_1': 0.426877470355731, 'x_2': 0.8062360801781737, 'x_3': 0.3987538940809969, 'x_4': 0.586592178770946, 'x_5': 0.0982286634460547, 'x_6': 0.2490706319702601, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,41,0.3904688358306885,9,"{'x_0': 0.2175066312997273, 'x_1': 0.6739130434782608, 'x_2': 0.0, 'x_3': 0.806853582554517, 'x_4': 0.5214152700186201, 'x_5': 0.0128824476650563, 'x_6': 0.3485130111524163, 'x_7': 0.3365079365079365, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,42,0.1180033683776855,9,"{'x_0': 0.2550839964633127, 'x_1': 0.5909090909090908, 'x_2': 0.8195991091314031, 'x_3': 0.4735202492211837, 'x_4': 0.4189944134078196, 'x_5': 0.1030595813204508, 'x_6': 0.2276951672862452, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,43,0.1059708595275878,9,"{'x_0': 0.2152961980548298, 'x_1': 0.5533596837944663, 'x_2': 0.7906458797327394, 'x_3': 0.3894080996884735, 'x_4': 0.5921787709497188, 'x_5': 0.0628019323671497, 'x_6': 0.2184014869888475, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,44,0.1023025512695312,9,"{'x_0': 0.2192749778956653, 'x_1': 0.4486166007905137, 'x_2': 0.7973273942093541, 'x_3': 0.3894080996884735, 'x_4': 0.5623836126629396, 'x_5': 0.0982286634460547, 'x_6': 0.2425650557620816, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,45,0.0980036258697509,9,"{'x_0': 0.3262599469496052, 'x_1': 0.4861660079051382, 'x_2': 0.7505567928730512, 'x_3': 0.277258566978193, 'x_4': 0.5418994413407798, 'x_5': 0.0917874396135265, 'x_6': 0.315985130111524, 'x_7': 0.0, 'x_8': 0.3137254901960784}"
glass,model_3layers_20neurons.h5,46,0.1319940090179443,9,"{'x_0': 0.2458001768346633, 'x_1': 0.4940711462450591, 'x_2': 0.7884187082405345, 'x_3': 0.3707165109034267, 'x_4': 0.5642458100558656, 'x_5': 0.0901771336553945, 'x_6': 0.2481412639405203, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,47,0.1094305515289306,9,"{'x_0': 0.4199823165340461, 'x_1': 0.6027667984189722, 'x_2': 0.5077951002227171, 'x_3': 0.3551401869158878, 'x_4': 0.4059590316573533, 'x_5': 0.0789049919484702, 'x_6': 0.4107806691449813, 'x_7': 0.0, 'x_8': 0.3333333333333333}"
glass,model_3layers_20neurons.h5,48,0.1257674694061279,9,"{'x_0': 0.2183908045977034, 'x_1': 0.5197628458498023, 'x_2': 0.7973273942093541, 'x_3': 0.3738317757009345, 'x_4': 0.5418994413407798, 'x_5': 0.072463768115942, 'x_6': 0.258364312267658, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,49,0.0902509689331054,9,"{'x_0': 0.2400530503978757, 'x_1': 0.4071146245059283, 'x_2': 0.7839643652561247, 'x_3': 0.3894080996884735, 'x_4': 0.6610800744878933, 'x_5': 0.1062801932367149, 'x_6': 0.2295539033457249, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,50,0.1125111579895019,9,"{'x_0': 0.3439434129089278, 'x_1': 0.6245059288537549, 'x_2': 0.7861915367483295, 'x_3': 0.3208722741433022, 'x_4': 0.3724394785847291, 'x_5': 0.0821256038647343, 'x_6': 0.3113382899628252, 'x_7': 0.0349206349206349, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,51,0.103025197982788,9,"{'x_0': 0.3165340406719679, 'x_1': 0.4683794466403159, 'x_2': 0.8841870824053452, 'x_3': 0.2803738317757009, 'x_4': 0.4897579143389183, 'x_5': 0.0966183574879227, 'x_6': 0.278810408921933, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,52,0.1294219493865966,9,"{'x_0': 0.3740053050397875, 'x_1': 0.6086956521739131, 'x_2': 0.7973273942093541, 'x_3': 0.3208722741433022, 'x_4': 0.3556797020484161, 'x_5': 0.0193236714975845, 'x_6': 0.3011152416356877, 'x_7': 0.219047619047619, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,53,0.1049680709838867,9,"{'x_0': 0.2674624226348356, 'x_1': 0.4051383399209483, 'x_2': 0.8062360801781737, 'x_3': 0.3115264797507788, 'x_4': 0.5549348230912479, 'x_5': 0.0950080515297906, 'x_6': 0.3039033457249069, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,54,0.0949389934539794,9,"{'x_0': 0.2908930150309459, 'x_1': 0.4861660079051382, 'x_2': 0.8685968819599108, 'x_3': 0.3146417445482866, 'x_4': 0.4692737430167586, 'x_5': 0.0885668276972624, 'x_6': 0.2797397769516727, 'x_7': 0.0, 'x_8': 0.5490196078431373}"
glass,model_3layers_20neurons.h5,55,0.1253354549407959,9,"{'x_0': 0.2307692307692264, 'x_1': 0.2411067193675884, 'x_2': 0.0, 'x_3': 0.2803738317757009, 'x_4': 1.0, 'x_5': 0.4347826086956521, 'x_6': 0.3252788104089218, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,56,0.1046853065490722,9,"{'x_0': 0.274977895667547, 'x_1': 0.3636363636363633, 'x_2': 0.7728285077951003, 'x_3': 0.3395638629283488, 'x_4': 0.6666666666666643, 'x_5': 0.0966183574879227, 'x_6': 0.2899628252788104, 'x_7': 0.0, 'x_8': 0.1176470588235294}"
glass,model_3layers_20neurons.h5,57,0.2076830863952636,9,"{'x_0': 0.2793987621573848, 'x_1': 0.4090909090909091, 'x_2': 0.8151447661469933, 'x_3': 0.3052959501557633, 'x_4': 0.5959031657355673, 'x_5': 0.0966183574879227, 'x_6': 0.2908921933085502, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,58,0.1938135623931884,9,"{'x_0': 0.2250221043324529, 'x_1': 0.7193675889328062, 'x_2': 0.0, 'x_3': 0.7632398753894081, 'x_4': 0.5661080074487863, 'x_5': 0.0, 'x_6': 0.3736059479553901, 'x_7': 0.1714285714285714, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,59,0.1645126342773437,9,"{'x_0': 0.169319186560557, 'x_1': 0.6482213438735176, 'x_2': 0.5968819599109131, 'x_3': 1.0, 'x_4': 0.0148975791433887, 'x_5': 0.2705314009661835, 'x_6': 0.0408921933085502, 'x_7': 0.6984126984126985, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,60,0.1219649314880371,9,"{'x_0': 0.2705570291777093, 'x_1': 0.5079051383399209, 'x_2': 0.8017817371937639, 'x_3': 0.2647975077881619, 'x_4': 0.6108007448789561, 'x_5': 0.0933977455716586, 'x_6': 0.2546468401486988, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,61,0.1176903247833252,9,"{'x_0': 0.2608311229000861, 'x_1': 0.4229249011857705, 'x_2': 0.7750556792873051, 'x_3': 0.32398753894081, 'x_4': 0.6014897579143383, 'x_5': 0.0901771336553945, 'x_6': 0.278810408921933, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,62,0.1012184619903564,9,"{'x_0': 0.2369584438549878, 'x_1': 0.4367588932806323, 'x_2': 0.8040089086859687, 'x_3': 0.3021806853582555, 'x_4': 0.5474860335195508, 'x_5': 0.0901771336553945, 'x_6': 0.2946096654275092, 'x_7': 0.0, 'x_8': 0.0}"
glass,model_3layers_20neurons.h5,63,0.2318484783172607,8,"{'x_0': 0.2656940760388977, 'x_1': 0.8339920948616597, 'x_2': 0.0, 'x_3': 0.4704049844236759, 'x_4': 0.5921787709497188, 'x_5': 0.0, 'x_7': 0.492063492063492, 'x_8': 0.0}"
