dataset,modelo,instance,relaxed_layer_1_time_milp_relaxed,relaxed_layer_1_len_milp_relaxed,relaxed_layer_1_explanation
digits,model_3layers_20neurons.h5,51,0.5604448318481445,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.25, 'x_3': 0.8125, 'x_4': 0.875, 'x_5': 0.5, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.1875, 'x_10': 0.875, 'x_11': 0.1875, 'x_12': 0.0625, 'x_13': 1.0, 'x_14': 0.1875, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.4375, 'x_18': 0.5625, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.875, 'x_22': 0.375, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 0.25, 'x_27': 0.0, 'x_28': 0.0, 'x_29': 1.0, 'x_30': 0.2666666666666666, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.5714285714285714, 'x_34': 0.375, 'x_35': 0.0, 'x_36': 0.0, 'x_37': 1.0, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.1875, 'x_42': 0.6875, 'x_43': 0.0, 'x_44': 0.0625, 'x_45': 0.875, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.75, 'x_51': 0.25, 'x_52': 0.375, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.3125, 'x_59': 1.0, 'x_60': 0.875, 'x_61': 0.0625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,52,0.6067831516265869,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0625, 'x_3': 0.5, 'x_4': 0.625, 'x_5': 0.5, 'x_6': 0.1875, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0625, 'x_11': 1.0, 'x_12': 1.0, 'x_13': 1.0, 'x_14': 0.5, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.875, 'x_20': 1.0, 'x_21': 1.0, 'x_22': 0.1875, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0625, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.9375, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.375, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.625, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.625, 'x_43': 1.0, 'x_44': 0.9375, 'x_45': 0.25, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.5, 'x_51': 1.0, 'x_52': 0.875, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0625, 'x_59': 0.5, 'x_60': 0.5, 'x_61': 0.0625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,53,0.5701847076416016,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0625, 'x_3': 0.6875, 'x_4': 1.0, 'x_5': 1.0, 'x_6': 0.625, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.8125, 'x_11': 0.875, 'x_12': 0.5, 'x_13': 0.75, 'x_14': 0.6875, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.25, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.8125, 'x_22': 0.25, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.0, 'x_28': 0.1875, 'x_29': 0.9375, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.125, 'x_35': 0.9375, 'x_36': 1.0, 'x_37': 1.0, 'x_38': 0.6428571428571428, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.1875, 'x_43': 0.8125, 'x_44': 1.0, 'x_45': 0.5, 'x_46': 0.0625, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.4375, 'x_52': 0.625, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.8125, 'x_60': 0.1875, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,54,0.6316432952880859,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.0, 'x_4': 0.5, 'x_5': 0.625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.0, 'x_12': 0.8125, 'x_13': 0.375, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.3125, 'x_20': 0.8125, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.125, 'x_27': 0.875, 'x_28': 0.1875, 'x_29': 0.625, 'x_30': 0.6666666666666666, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0714285714285714, 'x_34': 0.875, 'x_35': 0.9375, 'x_36': 0.625, 'x_37': 1.0, 'x_38': 0.4285714285714285, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.875, 'x_42': 0.875, 'x_43': 0.75, 'x_44': 0.9375, 'x_45': 1.0, 'x_46': 0.125, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.1875, 'x_50': 0.0, 'x_51': 0.0, 'x_52': 0.5, 'x_53': 0.875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 0.3125, 'x_61': 0.625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,55,0.7569468021392822,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.0625, 'x_4': 0.9375, 'x_5': 0.125, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.375, 'x_12': 0.875, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.6875, 'x_20': 0.5625, 'x_21': 0.0, 'x_22': 0.375, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.375, 'x_27': 0.9375, 'x_28': 0.0625, 'x_29': 0.6875, 'x_30': 1.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.3571428571428571, 'x_34': 1.0, 'x_35': 0.875, 'x_36': 0.625, 'x_37': 1.0, 'x_38': 0.5714285714285714, 'x_39': 0.0, 'x_40': 0.25, 'x_41': 0.9375, 'x_42': 1.0, 'x_43': 1.0, 'x_44': 1.0, 'x_45': 1.0, 'x_46': 0.1875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.1875, 'x_50': 0.4375, 'x_51': 0.3125, 'x_52': 0.8125, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 0.9375, 'x_61': 0.1875, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,56,0.6817340850830078,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0, 'x_3': 0.0, 'x_4': 0.8125, 'x_5': 0.1875, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.6875, 'x_12': 0.8125, 'x_13': 0.25, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.375, 'x_19': 0.875, 'x_20': 0.25, 'x_21': 1.0, 'x_22': 0.0625, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 0.875, 'x_27': 0.1875, 'x_28': 0.375, 'x_29': 0.875, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.4285714285714285, 'x_34': 1.0, 'x_35': 0.6875, 'x_36': 0.75, 'x_37': 0.75, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.125, 'x_42': 0.4375, 'x_43': 0.875, 'x_44': 1.0, 'x_45': 0.875, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.0, 'x_52': 0.75, 'x_53': 0.5, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 0.9375, 'x_61': 0.1875, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,57,0.6528918743133545,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0625, 'x_3': 0.8125, 'x_4': 0.5625, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.5, 'x_11': 1.0, 'x_12': 0.25, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 1.0, 'x_19': 0.6875, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 1.0, 'x_27': 0.625, 'x_28': 0.125, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.5, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.625, 'x_38': 0.0714285714285714, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.25, 'x_42': 1.0, 'x_43': 0.375, 'x_44': 0.125, 'x_45': 0.875, 'x_46': 0.4375, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.6875, 'x_51': 0.9375, 'x_52': 0.75, 'x_53': 0.9375, 'x_54': 0.5, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.125, 'x_59': 0.875, 'x_60': 0.9375, 'x_61': 0.375, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,58,0.6097588539123535,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.5, 'x_3': 1.0, 'x_4': 0.875, 'x_5': 0.9375, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.8125, 'x_11': 0.6875, 'x_12': 0.9375, 'x_13': 0.6875, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.25, 'x_18': 0.875, 'x_19': 0.0625, 'x_20': 0.8125, 'x_21': 0.3125, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2, 'x_26': 0.4375, 'x_27': 0.5, 'x_28': 1.0, 'x_29': 0.25, 'x_30': 0.2, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.875, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.8125, 'x_38': 0.5, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.3125, 'x_43': 0.8125, 'x_44': 0.125, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.375, 'x_51': 0.625, 'x_52': 0.0, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.625, 'x_59': 0.375, 'x_60': 0.0, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,59,0.6993911266326904,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.3125, 'x_3': 0.8125, 'x_4': 0.5625, 'x_5': 0.0625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.8125, 'x_11': 0.9375, 'x_12': 0.625, 'x_13': 0.9375, 'x_14': 0.3125, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.1875, 'x_18': 0.9375, 'x_19': 0.125, 'x_20': 0.0, 'x_21': 0.6875, 'x_22': 0.5, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2666666666666666, 'x_26': 0.75, 'x_27': 0.0, 'x_28': 0.0, 'x_29': 0.5, 'x_30': 0.5333333333333333, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.3571428571428571, 'x_34': 0.5, 'x_35': 0.0, 'x_36': 0.0, 'x_37': 0.5625, 'x_38': 0.5714285714285714, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.25, 'x_42': 0.6875, 'x_43': 0.0, 'x_44': 0.0625, 'x_45': 0.75, 'x_46': 0.4375, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.125, 'x_50': 0.875, 'x_51': 0.3125, 'x_52': 0.625, 'x_53': 0.75, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.375, 'x_59': 0.8125, 'x_60': 0.625, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,60,0.5985052585601807,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.1875, 'x_3': 0.5, 'x_4': 0.6875, 'x_5': 0.8125, 'x_6': 0.875, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.125, 'x_10': 0.8125, 'x_11': 1.0, 'x_12': 0.8125, 'x_13': 0.8125, 'x_14': 0.8125, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 1.0, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.2, 'x_26': 1.0, 'x_27': 0.6875, 'x_28': 0.625, 'x_29': 0.0625, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.2142857142857142, 'x_34': 1.0, 'x_35': 0.875, 'x_36': 0.875, 'x_37': 0.625, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.5, 'x_43': 0.1875, 'x_44': 0.5625, 'x_45': 0.6875, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.4375, 'x_51': 0.9375, 'x_52': 0.875, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.125, 'x_59': 0.75, 'x_60': 0.8125, 'x_61': 0.125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,61,0.5713987350463867,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.3125, 'x_3': 0.875, 'x_4': 0.6875, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.9375, 'x_11': 1.0, 'x_12': 0.9375, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.625, 'x_19': 0.5, 'x_20': 1.0, 'x_21': 0.0625, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.375, 'x_28': 0.875, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.75, 'x_36': 0.5625, 'x_37': 0.0, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0625, 'x_43': 1.0, 'x_44': 0.1875, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.5, 'x_51': 1.0, 'x_52': 0.75, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.4375, 'x_59': 1.0, 'x_60': 0.75, 'x_61': 0.4375, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,62,0.590888261795044,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.4375, 'x_3': 0.6875, 'x_4': 0.8125, 'x_5': 0.5, 'x_6': 0.0625, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0625, 'x_10': 0.9375, 'x_11': 0.5625, 'x_12': 0.5, 'x_13': 0.375, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.625, 'x_18': 1.0, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 1.0, 'x_27': 1.0, 'x_28': 1.0, 'x_29': 0.5625, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.375, 'x_35': 0.3125, 'x_36': 0.625, 'x_37': 0.8125, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0625, 'x_44': 0.875, 'x_45': 1.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.375, 'x_51': 0.875, 'x_52': 0.875, 'x_53': 0.25, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.1111111111111111, 'x_58': 0.625, 'x_59': 0.875, 'x_60': 0.125, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,63,0.680687665939331,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.5, 'x_3': 0.6875, 'x_4': 0.5, 'x_5': 0.625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.1875, 'x_10': 0.9375, 'x_11': 0.5, 'x_12': 0.75, 'x_13': 1.0, 'x_14': 0.25, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.1875, 'x_18': 0.75, 'x_19': 0.0, 'x_20': 0.1875, 'x_21': 1.0, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.6875, 'x_27': 0.625, 'x_28': 0.9375, 'x_29': 0.625, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.25, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.375, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.4375, 'x_43': 0.5625, 'x_44': 0.25, 'x_45': 1.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.75, 'x_51': 0.6875, 'x_52': 0.3125, 'x_53': 1.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 0.625, 'x_60': 0.5625, 'x_61': 0.1875, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,64,0.5904595851898193,64,"{'x_0': 0.0, 'x_1': 0.125, 'x_2': 0.625, 'x_3': 0.9375, 'x_4': 0.9375, 'x_5': 0.3125, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.6875, 'x_10': 1.0, 'x_11': 0.5625, 'x_12': 0.75, 'x_13': 0.625, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.9375, 'x_18': 0.375, 'x_19': 0.0, 'x_20': 0.875, 'x_21': 0.4375, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.375, 'x_28': 1.0, 'x_29': 0.3125, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0625, 'x_35': 0.9375, 'x_36': 0.6875, 'x_37': 0.0, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.3125, 'x_43': 1.0, 'x_44': 0.25, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0625, 'x_50': 0.9375, 'x_51': 0.6875, 'x_52': 0.5, 'x_53': 0.75, 'x_54': 0.875, 'x_55': 0.0769230769230769, 'x_56': 0.0, 'x_57': 0.1111111111111111, 'x_58': 0.9375, 'x_59': 1.0, 'x_60': 1.0, 'x_61': 0.75, 'x_62': 0.3125, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,65,0.5831389427185059,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0625, 'x_3': 0.5, 'x_4': 0.9375, 'x_5': 0.625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.1875, 'x_10': 0.8125, 'x_11': 0.9375, 'x_12': 0.875, 'x_13': 0.875, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.3125, 'x_18': 0.625, 'x_19': 0.0, 'x_20': 0.625, 'x_21': 0.75, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.1875, 'x_27': 0.3125, 'x_28': 0.9375, 'x_29': 0.625, 'x_30': 0.1333333333333333, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 1.0, 'x_38': 0.8571428571428571, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0625, 'x_42': 0.5, 'x_43': 0.75, 'x_44': 0.875, 'x_45': 0.5, 'x_46': 0.1875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.625, 'x_52': 0.8125, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.6875, 'x_60': 0.5625, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,66,0.5698542594909668,64,"{'x_0': 0.0, 'x_1': 0.125, 'x_2': 0.6875, 'x_3': 1.0, 'x_4': 1.0, 'x_5': 0.625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.5, 'x_10': 1.0, 'x_11': 0.6875, 'x_12': 0.4375, 'x_13': 1.0, 'x_14': 0.0625, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.4375, 'x_18': 0.6875, 'x_19': 0.0, 'x_20': 0.3125, 'x_21': 1.0, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.125, 'x_27': 0.0, 'x_28': 0.4375, 'x_29': 0.875, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.6875, 'x_37': 0.75, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.1875, 'x_44': 1.0, 'x_45': 0.375, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.3125, 'x_51': 0.9375, 'x_52': 1.0, 'x_53': 0.6875, 'x_54': 0.375, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.875, 'x_59': 1.0, 'x_60': 0.8125, 'x_61': 0.8125, 'x_62': 1.0, 'x_63': 0.3125}"
digits,model_3layers_20neurons.h5,67,0.5984537601470947,64,"{'x_0': 0.0, 'x_1': 0.125, 'x_2': 0.625, 'x_3': 0.5625, 'x_4': 0.6875, 'x_5': 0.3125, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.5, 'x_9': 0.875, 'x_10': 0.5, 'x_11': 0.0625, 'x_12': 0.125, 'x_13': 0.6875, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.875, 'x_18': 0.1875, 'x_19': 0.0, 'x_20': 0.6875, 'x_21': 0.3125, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 0.75, 'x_27': 0.75, 'x_28': 0.6875, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.125, 'x_35': 0.9375, 'x_36': 0.875, 'x_37': 0.25, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.6875, 'x_43': 0.3125, 'x_44': 0.0625, 'x_45': 0.75, 'x_46': 0.125, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.8125, 'x_51': 0.0, 'x_52': 0.0, 'x_53': 0.875, 'x_54': 0.125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.5625, 'x_59': 0.8125, 'x_60': 1.0, 'x_61': 0.5625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_3layers_20neurons.h5,68,0.5746932029724121,64,"{'x_0': 0.0, 'x_1': 0.0, 'x_2': 0.0625, 'x_3': 0.8125, 'x_4': 1.0, 'x_5': 0.625, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0625, 'x_10': 0.8125, 'x_11': 0.9375, 'x_12': 0.5, 'x_13': 1.0, 'x_14': 0.1875, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.5, 'x_18': 0.9375, 'x_19': 0.1875, 'x_20': 0.25, 'x_21': 0.9375, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0666666666666666, 'x_26': 0.1875, 'x_27': 0.0, 'x_28': 0.75, 'x_29': 0.5, 'x_30': 0.0, 'x_31': 0.0, 'x_32': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.25, 'x_36': 0.875, 'x_37': 0.0625, 'x_38': 0.0, 'x_39': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.6875, 'x_44': 0.5, 'x_45': 0.0, 'x_46': 0.25, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 1.0, 'x_52': 0.5, 'x_53': 0.8125, 'x_54': 0.5625, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.875, 'x_60': 1.0, 'x_61': 0.6875, 'x_62': 0.0, 'x_63': 0.0}"
