dataset,modelo,instance,relaxed_times,relaxed_len_eq,relaxed_len_range,relaxed_explanation
iris,model_3layers_20neurons.h5,51,"[0.06073951721191406, 0.06887292861938477, 0.10520768165588379, 0.13367819786071777, 0.15060639381408691, 0.10768485069274902, 0.105743408203125, 0.09985160827636719, 0.13338685035705566, 0.1337428092956543]","[0, 1, 1, 2, 2, 3, 3, 3, 3, 3]","[4, 3, 3, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.8705882352941177,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.31666666666666665,x_1,0.5166666666666667), docplex.mp.RangeConstraint[input_range_2](0.882456140350877,x_2,1), docplex.mp.RangeConstraint[input_range_3](0.7333333333333335,x_3,0.9333333333333335)]}, {'eq': {'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.7705882352941176,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.21666666666666667,x_1,0.6166666666666667), docplex.mp.RangeConstraint[input_range_2](0.782456140350877,x_2,1)]}, {'eq': {'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6705882352941177,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.1166666666666667,x_1,0.7166666666666667), docplex.mp.RangeConstraint[input_range_2](0.6824561403508771,x_2,1)]}, {'eq': {'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5705882352941176,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.016666666666666663,x_1,0.8166666666666667)]}, {'eq': {'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.47058823529411764,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.9166666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.37058823529411766,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2705882352941177,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1705882352941176,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.07058823529411762,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.982456140350877, 'x_3': 0.8333333333333335}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_3layers_20neurons.h5,52,"[0.0779881477355957, 0.08697986602783203, 0.08650732040405273, 0.09483575820922852, 0.10133171081542969, 0.10698819160461426, 0.14715838432312012, 0.2915832996368408, 0.2560582160949707, 0.09298896789550781]","[2, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2823529411764705,x_0,0.48235294117647054), docplex.mp.RangeConstraint[input_range_1](0.31666666666666665,x_1,0.5166666666666667)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1823529411764705,x_0,0.5823529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.08235294117647052,x_0,0.6823529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7823529411764705)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8823529411764706)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9823529411764704)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.4166666666666667, 'x_2': 0.6140350877192983, 'x_3': 0.5833333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_3layers_20neurons.h5,53,"[0.056913137435913086, 0.08679318428039551, 0.10427641868591309, 0.13979673385620117, 0.14950346946716309, 0.14557766914367676, 0.18255209922790527, 0.1736292839050293, 0.1661205291748047, 0.17784786224365234]","[0, 0, 1, 1, 2, 2, 2, 2, 2, 2]","[4, 4, 3, 3, 2, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1352941176470586,x_0,0.33529411764705863), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1701754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1416666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.03529411764705859,x_0,0.4352941176470586), docplex.mp.RangeConstraint[input_range_1](0.425,x_1,0.825), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2701754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2416666666666666)]}, {'eq': {'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5352941176470586), docplex.mp.RangeConstraint[input_range_1](0.325,x_1,0.925), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.37017543859649116)]}, {'eq': {'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6352941176470586), docplex.mp.RangeConstraint[input_range_1](0.22499999999999998,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.47017543859649125)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7352941176470587), docplex.mp.RangeConstraint[input_range_1](0.125,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8352941176470585), docplex.mp.RangeConstraint[input_range_1](0.025000000000000022,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9352941176470586), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}]"
iris,model_3layers_20neurons.h5,54,"[0.05848884582519531, 0.07144570350646973, 0.10904955863952637, 0.1124565601348877, 0.12804841995239258, 0.11500978469848633, 0.09465289115905762, 0.10017228126525879, 0.1049032211303711, 0.11364889144897461]","[0, 1, 1, 2, 2, 2, 3, 3, 3, 3]","[4, 3, 3, 2, 2, 2, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.8999999999999998,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.2333333333333332,x_1,0.43333333333333324), docplex.mp.RangeConstraint[input_range_2](0.9,x_2,1), docplex.mp.RangeConstraint[input_range_3](0.6916666666666668,x_3,0.8916666666666667)]}, {'eq': {'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.7999999999999998,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.1333333333333332,x_1,0.5333333333333332), docplex.mp.RangeConstraint[input_range_2](0.8,x_2,1)]}, {'eq': {'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.6999999999999997,x_0,1), docplex.mp.RangeConstraint[input_range_1](0.033333333333333215,x_1,0.6333333333333332), docplex.mp.RangeConstraint[input_range_2](0.7,x_2,1)]}, {'eq': {'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.5999999999999998,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.7333333333333332)]}, {'eq': {'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.4999999999999998,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.8333333333333333)]}, {'eq': {'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3999999999999998,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.9333333333333331)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.2999999999999998,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.19999999999999973,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.09999999999999976,x_0,1)]}, {'eq': {'x_1': 0.3333333333333332, 'x_2': 1.0, 'x_3': 0.7916666666666667}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_3layers_20neurons.h5,55,"[0.08838796615600586, 0.1147603988647461, 0.14776158332824707, 0.10645222663879395, 0.1149909496307373, 0.1046457290649414, 0.1138761043548584, 0.1025846004486084, 0.10151314735412598, 0.11210393905639648]","[0, 1, 2, 2, 2, 3, 3, 3, 3, 3]","[4, 3, 2, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.3411764705882353,x_0,0.5411764705882353), docplex.mp.RangeConstraint[input_range_1](0.19166666666666668,x_1,0.3916666666666667), docplex.mp.RangeConstraint[input_range_2](0.44385964912280695,x_2,0.6438596491228069), docplex.mp.RangeConstraint[input_range_3](0.275,x_3,0.475)]}, {'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.24117647058823527,x_0,0.6411764705882352), docplex.mp.RangeConstraint[input_range_1](0.09166666666666667,x_1,0.4916666666666667), docplex.mp.RangeConstraint[input_range_2](0.3438596491228069,x_2,0.7438596491228069)]}, {'eq': {'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1411764705882353,x_0,0.7411764705882353), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.5916666666666667)]}, {'eq': {'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.04117647058823526,x_0,0.8411764705882353), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.6916666666666667)]}, {'eq': {'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9411764705882353), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.7916666666666667)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.5438596491228069, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_3layers_20neurons.h5,56,"[0.08684587478637695, 0.09449458122253418, 0.13642525672912598, 0.1338329315185547, 0.1276252269744873, 0.1626415252685547, 0.17000555992126465, 0.21169424057006836, 0.1745145320892334, 0.18516755104064941]","[0, 0, 1, 1, 2, 2, 2, 2, 2, 2]","[4, 4, 3, 3, 2, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.16470588235294129,x_0,0.3647058823529413), docplex.mp.RangeConstraint[input_range_1](0.4833333333333333,x_1,0.6833333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1701754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1416666666666666)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.06470588235294128,x_0,0.4647058823529413), docplex.mp.RangeConstraint[input_range_1](0.38333333333333325,x_1,0.7833333333333332), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.2701754385964912), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2416666666666666)]}, {'eq': {'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5647058823529413), docplex.mp.RangeConstraint[input_range_1](0.28333333333333327,x_1,0.8833333333333333), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.37017543859649116)]}, {'eq': {'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6647058823529413), docplex.mp.RangeConstraint[input_range_1](0.18333333333333324,x_1,0.9833333333333333), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.47017543859649125)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7647058823529413), docplex.mp.RangeConstraint[input_range_1](0.08333333333333326,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8647058823529412), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9647058823529413), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0701754385964912, 'x_3': 0.0416666666666666}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}]"
iris,model_3layers_20neurons.h5,57,"[0.0554814338684082, 0.09031391143798828, 0.12758088111877441, 0.18888521194458008, 0.1379561424255371, 0.18219399452209473, 0.1846294403076172, 0.20334935188293457, 0.19147539138793945, 0.4192678928375244]","[0, 0, 1, 2, 2, 2, 2, 2, 2, 2]","[4, 4, 3, 2, 2, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1058823529411764,x_0,0.3058823529411764), docplex.mp.RangeConstraint[input_range_1](0.525,x_1,0.725), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.1526315789473684), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.1833333333333333)]}, {'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.005882352941176394,x_0,0.4058823529411764), docplex.mp.RangeConstraint[input_range_1](0.425,x_1,0.825), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.25263157894736843), docplex.mp.RangeConstraint[input_range_3](0,x_3,0.2833333333333333)]}, {'eq': {'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5058823529411764), docplex.mp.RangeConstraint[input_range_1](0.325,x_1,0.925), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3526315789473684)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6058823529411764), docplex.mp.RangeConstraint[input_range_1](0.22499999999999998,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7058823529411764), docplex.mp.RangeConstraint[input_range_1](0.125,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8058823529411764), docplex.mp.RangeConstraint[input_range_1](0.025000000000000022,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9058823529411764), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.0526315789473684, 'x_3': 0.0833333333333333}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}]"
iris,model_3layers_20neurons.h5,58,"[0.061673641204833984, 0.10286927223205566, 0.13258123397827148, 0.13937020301818848, 0.13855290412902832, 0.1683502197265625, 0.16160297393798828, 0.15877723693847656, 0.1595923900604248, 0.16479253768920898]","[0, 1, 1, 2, 2, 2, 2, 2, 2, 2]","[4, 3, 3, 2, 2, 2, 2, 2, 2, 2]","[{'eq': {}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1352941176470586,x_0,0.33529411764705863), docplex.mp.RangeConstraint[input_range_1](0.6499999999999998,x_1,0.8499999999999998), docplex.mp.RangeConstraint[input_range_2](0.05789473684210519,x_2,0.2578947368421052), docplex.mp.RangeConstraint[input_range_3](0.024999999999999994,x_3,0.225)]}, {'eq': {'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.03529411764705859,x_0,0.4352941176470586), docplex.mp.RangeConstraint[input_range_1](0.5499999999999998,x_1,0.9499999999999997), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.3578947368421052)]}, {'eq': {'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5352941176470586), docplex.mp.RangeConstraint[input_range_1](0.4499999999999998,x_1,1), docplex.mp.RangeConstraint[input_range_2](0,x_2,0.4578947368421052)]}, {'eq': {'x_2': 0.1578947368421052, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6352941176470586), docplex.mp.RangeConstraint[input_range_1](0.34999999999999976,x_1,1)]}, {'eq': {'x_2': 0.1578947368421052, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7352941176470587), docplex.mp.RangeConstraint[input_range_1](0.24999999999999978,x_1,1)]}, {'eq': {'x_2': 0.1578947368421052, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8352941176470585), docplex.mp.RangeConstraint[input_range_1](0.1499999999999998,x_1,1)]}, {'eq': {'x_2': 0.1578947368421052, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9352941176470586), docplex.mp.RangeConstraint[input_range_1](0.04999999999999982,x_1,1)]}, {'eq': {'x_2': 0.1578947368421052, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.1578947368421052, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}, {'eq': {'x_2': 0.1578947368421052, 'x_3': 0.125}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1), docplex.mp.RangeConstraint[input_range_1](0,x_1,1)]}]"
iris,model_3layers_20neurons.h5,59,"[0.12996506690979004, 0.12947702407836914, 0.11596298217773438, 0.10299086570739746, 0.10279035568237305, 0.10231971740722656, 0.09816145896911621, 0.11018991470336914, 0.10377740859985352, 0.11439347267150879]","[1, 1, 2, 2, 2, 3, 3, 3, 3, 3]","[3, 3, 2, 2, 2, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.1058823529411764,x_0,0.3058823529411764), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.1), docplex.mp.RangeConstraint[input_range_2](0.3385964912280701,x_2,0.5385964912280701)]}, {'eq': {'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.005882352941176394,x_0,0.4058823529411764), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.2), docplex.mp.RangeConstraint[input_range_2](0.23859649122807008,x_2,0.6385964912280702)]}, {'eq': {'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.5058823529411764), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.3)]}, {'eq': {'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.6058823529411764), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.4)]}, {'eq': {'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.7058823529411764), docplex.mp.RangeConstraint[input_range_1](0,x_1,0.5)]}, {'eq': {'x_1': 0.0, 'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.8058823529411764)]}, {'eq': {'x_1': 0.0, 'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,0.9058823529411764)]}, {'eq': {'x_1': 0.0, 'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.0, 'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.0, 'x_2': 0.4385964912280701, 'x_3': 0.375}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
iris,model_3layers_20neurons.h5,60,"[0.09921121597290039, 0.09734582901000977, 0.1206052303314209, 0.10616803169250488, 0.11789512634277344, 0.11186599731445312, 0.12997984886169434, 0.11410188674926758, 0.12221002578735352, 0.14386200904846191]","[1, 2, 3, 3, 3, 3, 3, 3, 3, 3]","[3, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[{'eq': {'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.488235294117647,x_0,0.688235294117647), docplex.mp.RangeConstraint[input_range_1](0.19166666666666668,x_1,0.3916666666666667), docplex.mp.RangeConstraint[input_range_2](0.5842105263157895,x_2,0.7842105263157895)]}, {'eq': {'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.38823529411764696,x_0,0.7882352941176469), docplex.mp.RangeConstraint[input_range_1](0.09166666666666667,x_1,0.4916666666666667)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.288235294117647,x_0,0.888235294117647)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.18823529411764695,x_0,0.988235294117647)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0.08823529411764697,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}, {'eq': {'x_1': 0.2916666666666667, 'x_2': 0.6842105263157895, 'x_3': 0.7083333333333334}, 'range': [docplex.mp.RangeConstraint[input_range_0](0,x_0,1)]}]"
