dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation
digits,model_2layers_20neurons.h5,50,7.95280647277832,40,"{'x_2': 0.1875, 'x_4': 0.4375, 'x_5': 0.0, 'x_6': 0.0, 'x_7': 0.0, 'x_9': 0.1875, 'x_12': 0.0625, 'x_13': 0.0625, 'x_14': 0.4375, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.5, 'x_18': 1.0, 'x_19': 0.125, 'x_20': 0.0, 'x_21': 0.8125, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 1.0, 'x_28': 0.875, 'x_30': 0.3333333333333333, 'x_34': 0.5, 'x_35': 0.5625, 'x_36': 0.9375, 'x_37': 0.8125, 'x_43': 0.5, 'x_44': 1.0, 'x_45': 0.125, 'x_46': 0.0, 'x_51': 0.75, 'x_52': 0.75, 'x_53': 0.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_60': 0.25, 'x_61': 0.0, 'x_62': 0.0}"
digits,model_2layers_20neurons.h5,51,5.514495611190796,45,"{'x_6': 0.0, 'x_13': 1.0, 'x_14': 0.1875, 'x_15': 0.0, 'x_17': 0.4375, 'x_18': 0.5625, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.875, 'x_22': 0.375, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 0.25, 'x_27': 0.0, 'x_28': 0.0, 'x_29': 1.0, 'x_30': 0.2666666666666666, 'x_31': 0.0, 'x_33': 0.5714285714285714, 'x_34': 0.375, 'x_35': 0.0, 'x_36': 0.0, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.1875, 'x_42': 0.6875, 'x_43': 0.0, 'x_44': 0.0625, 'x_46': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.75, 'x_51': 0.25, 'x_52': 0.375, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_58': 0.3125, 'x_59': 1.0, 'x_60': 0.875, 'x_61': 0.0625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,52,5.502465009689331,43,"{'x_3': 0.5, 'x_5': 0.5, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.0625, 'x_14': 0.5, 'x_15': 0.0, 'x_16': 0.0, 'x_19': 0.875, 'x_20': 1.0, 'x_22': 0.1875, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0625, 'x_27': 1.0, 'x_28': 1.0, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.375, 'x_35': 1.0, 'x_37': 0.625, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.625, 'x_43': 1.0, 'x_44': 0.9375, 'x_45': 0.25, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.5, 'x_51': 1.0, 'x_52': 0.875, 'x_56': 0.0, 'x_57': 0.0, 'x_59': 0.5, 'x_60': 0.5, 'x_61': 0.0625}"
digits,model_2layers_20neurons.h5,53,9.421629428863524,41,"{'x_13': 0.75, 'x_14': 0.6875, 'x_17': 0.0, 'x_18': 0.25, 'x_19': 0.0, 'x_21': 0.8125, 'x_22': 0.25, 'x_23': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.0, 'x_28': 0.1875, 'x_29': 0.9375, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.125, 'x_35': 0.9375, 'x_37': 1.0, 'x_38': 0.6428571428571428, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.1875, 'x_43': 0.8125, 'x_44': 1.0, 'x_45': 0.5, 'x_46': 0.0625, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.4375, 'x_52': 0.625, 'x_53': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_58': 0.0, 'x_59': 0.8125, 'x_60': 0.1875, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,54,6.371021270751953,44,"{'x_4': 0.5, 'x_6': 0.0, 'x_9': 0.0, 'x_10': 0.0, 'x_11': 0.0, 'x_13': 0.375, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_19': 0.3125, 'x_20': 0.8125, 'x_21': 0.0, 'x_22': 0.0, 'x_24': 0.0, 'x_26': 0.125, 'x_29': 0.625, 'x_30': 0.6666666666666666, 'x_33': 0.0714285714285714, 'x_34': 0.875, 'x_35': 0.9375, 'x_36': 0.625, 'x_37': 1.0, 'x_38': 0.4285714285714285, 'x_41': 0.875, 'x_42': 0.875, 'x_43': 0.75, 'x_44': 0.9375, 'x_46': 0.125, 'x_47': 0.0, 'x_49': 0.1875, 'x_50': 0.0, 'x_51': 0.0, 'x_52': 0.5, 'x_53': 0.875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 0.3125, 'x_61': 0.625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,55,7.542125463485718,37,"{'x_10': 0.0, 'x_13': 0.0, 'x_14': 0.0, 'x_16': 0.0, 'x_19': 0.6875, 'x_21': 0.0, 'x_22': 0.375, 'x_24': 0.0, 'x_26': 0.375, 'x_30': 1.0, 'x_33': 0.3571428571428571, 'x_34': 1.0, 'x_36': 0.625, 'x_37': 1.0, 'x_38': 0.5714285714285714, 'x_40': 0.25, 'x_41': 0.9375, 'x_42': 1.0, 'x_43': 1.0, 'x_44': 1.0, 'x_46': 0.1875, 'x_47': 0.0, 'x_49': 0.1875, 'x_50': 0.4375, 'x_51': 0.3125, 'x_52': 0.8125, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 0.9375, 'x_61': 0.1875, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,56,5.321540355682373,42,"{'x_6': 0.0, 'x_10': 0.0, 'x_11': 0.6875, 'x_12': 0.8125, 'x_13': 0.25, 'x_14': 0.0, 'x_15': 0.0, 'x_17': 0.0, 'x_18': 0.375, 'x_19': 0.875, 'x_20': 0.25, 'x_21': 1.0, 'x_22': 0.0625, 'x_25': 0.1333333333333333, 'x_26': 0.875, 'x_27': 0.1875, 'x_28': 0.375, 'x_29': 0.875, 'x_33': 0.4285714285714285, 'x_34': 1.0, 'x_35': 0.6875, 'x_36': 0.75, 'x_37': 0.75, 'x_41': 0.125, 'x_42': 0.4375, 'x_43': 0.875, 'x_44': 1.0, 'x_45': 0.875, 'x_46': 0.0, 'x_51': 0.0, 'x_52': 0.75, 'x_53': 0.5, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.0, 'x_60': 0.9375, 'x_61': 0.1875, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,57,3.775067567825317,47,"{'x_6': 0.0, 'x_8': 0.0, 'x_9': 0.0, 'x_10': 0.5, 'x_12': 0.25, 'x_13': 0.0, 'x_14': 0.0, 'x_17': 0.0, 'x_19': 0.6875, 'x_20': 0.0, 'x_21': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 1.0, 'x_27': 0.625, 'x_28': 0.125, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.5, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.625, 'x_38': 0.0714285714285714, 'x_40': 0.0, 'x_41': 0.25, 'x_42': 1.0, 'x_43': 0.375, 'x_44': 0.125, 'x_45': 0.875, 'x_46': 0.4375, 'x_49': 0.0, 'x_50': 0.6875, 'x_51': 0.9375, 'x_52': 0.75, 'x_53': 0.9375, 'x_54': 0.5, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.125, 'x_59': 0.875, 'x_60': 0.9375, 'x_61': 0.375, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,58,4.653656959533691,46,"{'x_4': 0.875, 'x_6': 0.0, 'x_10': 0.8125, 'x_11': 0.6875, 'x_12': 0.9375, 'x_13': 0.6875, 'x_17': 0.25, 'x_18': 0.875, 'x_19': 0.0625, 'x_20': 0.8125, 'x_21': 0.3125, 'x_23': 0.0, 'x_25': 0.2, 'x_26': 0.4375, 'x_27': 0.5, 'x_29': 0.25, 'x_30': 0.2, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.875, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.8125, 'x_38': 0.5, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.3125, 'x_43': 0.8125, 'x_44': 0.125, 'x_45': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.375, 'x_51': 0.625, 'x_52': 0.0, 'x_53': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.625, 'x_59': 0.375, 'x_60': 0.0, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,59,3.8591811656951904,44,"{'x_6': 0.0, 'x_13': 0.9375, 'x_14': 0.3125, 'x_15': 0.0, 'x_17': 0.1875, 'x_18': 0.9375, 'x_19': 0.125, 'x_20': 0.0, 'x_21': 0.6875, 'x_22': 0.5, 'x_23': 0.0, 'x_24': 0.0, 'x_26': 0.75, 'x_27': 0.0, 'x_28': 0.0, 'x_29': 0.5, 'x_30': 0.5333333333333333, 'x_31': 0.0, 'x_33': 0.3571428571428571, 'x_34': 0.5, 'x_35': 0.0, 'x_36': 0.0, 'x_37': 0.5625, 'x_38': 0.5714285714285714, 'x_40': 0.0, 'x_41': 0.25, 'x_42': 0.6875, 'x_43': 0.0, 'x_44': 0.0625, 'x_45': 0.75, 'x_46': 0.4375, 'x_48': 0.0, 'x_49': 0.125, 'x_50': 0.875, 'x_51': 0.3125, 'x_52': 0.625, 'x_53': 0.75, 'x_54': 0.0, 'x_55': 0.0, 'x_58': 0.375, 'x_59': 0.8125, 'x_60': 0.625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,60,3.125351428985596,48,"{'x_5': 0.8125, 'x_6': 0.875, 'x_7': 0.0, 'x_9': 0.125, 'x_10': 0.8125, 'x_11': 1.0, 'x_13': 0.8125, 'x_14': 0.8125, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.0625, 'x_18': 1.0, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_25': 0.2, 'x_26': 1.0, 'x_27': 0.6875, 'x_28': 0.625, 'x_29': 0.0625, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.2142857142857142, 'x_34': 1.0, 'x_35': 0.875, 'x_36': 0.875, 'x_37': 0.625, 'x_41': 0.0, 'x_42': 0.5, 'x_43': 0.1875, 'x_44': 0.5625, 'x_45': 0.6875, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.4375, 'x_51': 0.9375, 'x_52': 0.875, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_58': 0.125, 'x_59': 0.75, 'x_60': 0.8125, 'x_61': 0.125, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,61,5.228190660476685,45,"{'x_6': 0.0, 'x_10': 0.9375, 'x_12': 0.9375, 'x_13': 0.0, 'x_14': 0.0, 'x_15': 0.0, 'x_17': 0.0, 'x_18': 0.625, 'x_19': 0.5, 'x_20': 1.0, 'x_21': 0.0625, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.375, 'x_28': 0.875, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.75, 'x_36': 0.5625, 'x_37': 0.0, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0625, 'x_43': 1.0, 'x_44': 0.1875, 'x_45': 0.0, 'x_46': 0.0, 'x_49': 0.0, 'x_50': 0.5, 'x_51': 1.0, 'x_52': 0.75, 'x_53': 0.6875, 'x_54': 0.0, 'x_55': 0.0, 'x_58': 0.4375, 'x_59': 1.0, 'x_60': 0.75, 'x_61': 0.4375, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,62,3.1258468627929688,48,"{'x_7': 0.0, 'x_11': 0.5625, 'x_12': 0.5, 'x_13': 0.375, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.625, 'x_18': 1.0, 'x_19': 0.0, 'x_20': 0.0, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.5333333333333333, 'x_26': 1.0, 'x_27': 1.0, 'x_29': 0.5625, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.375, 'x_35': 0.3125, 'x_36': 0.625, 'x_37': 0.8125, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0625, 'x_44': 0.875, 'x_45': 1.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.375, 'x_51': 0.875, 'x_52': 0.875, 'x_53': 0.25, 'x_54': 0.0, 'x_55': 0.0, 'x_57': 0.1111111111111111, 'x_58': 0.625, 'x_59': 0.875, 'x_60': 0.125, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,63,4.578824043273926,46,"{'x_7': 0.0, 'x_13': 1.0, 'x_14': 0.25, 'x_15': 0.0, 'x_17': 0.1875, 'x_18': 0.75, 'x_19': 0.0, 'x_20': 0.1875, 'x_21': 1.0, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.6875, 'x_27': 0.625, 'x_29': 0.625, 'x_30': 0.0, 'x_33': 0.0, 'x_34': 0.25, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 0.375, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.4375, 'x_43': 0.5625, 'x_44': 0.25, 'x_45': 1.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.75, 'x_51': 0.6875, 'x_52': 0.3125, 'x_53': 1.0, 'x_54': 0.0, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.1875, 'x_59': 0.625, 'x_60': 0.5625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,64,3.326948881149292,46,"{'x_5': 0.3125, 'x_6': 0.0, 'x_8': 0.0, 'x_12': 0.75, 'x_13': 0.625, 'x_14': 0.0, 'x_15': 0.0, 'x_17': 0.9375, 'x_18': 0.375, 'x_19': 0.0, 'x_20': 0.875, 'x_21': 0.4375, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_26': 0.0, 'x_27': 0.375, 'x_29': 0.3125, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0625, 'x_35': 0.9375, 'x_36': 0.6875, 'x_37': 0.0, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.3125, 'x_43': 1.0, 'x_44': 0.25, 'x_45': 0.0, 'x_46': 0.0, 'x_49': 0.0625, 'x_50': 0.9375, 'x_51': 0.6875, 'x_52': 0.5, 'x_53': 0.75, 'x_54': 0.875, 'x_55': 0.0769230769230769, 'x_57': 0.1111111111111111, 'x_58': 0.9375, 'x_59': 1.0, 'x_60': 1.0, 'x_61': 0.75, 'x_62': 0.3125}"
digits,model_2layers_20neurons.h5,65,7.1161932945251465,43,"{'x_8': 0.0, 'x_10': 0.8125, 'x_11': 0.9375, 'x_13': 0.875, 'x_17': 0.3125, 'x_18': 0.625, 'x_19': 0.0, 'x_20': 0.625, 'x_21': 0.75, 'x_23': 0.0, 'x_25': 0.0, 'x_26': 0.1875, 'x_27': 0.3125, 'x_29': 0.625, 'x_30': 0.1333333333333333, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 1.0, 'x_35': 1.0, 'x_36': 1.0, 'x_37': 1.0, 'x_38': 0.8571428571428571, 'x_40': 0.0, 'x_41': 0.0625, 'x_42': 0.5, 'x_43': 0.75, 'x_44': 0.875, 'x_45': 0.5, 'x_46': 0.1875, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.0, 'x_51': 0.625, 'x_52': 0.8125, 'x_53': 0.0, 'x_55': 0.0, 'x_58': 0.0, 'x_59': 0.6875, 'x_60': 0.5625, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,66,6.0733702182769775,45,"{'x_2': 0.6875, 'x_6': 0.0, 'x_8': 0.0, 'x_9': 0.5, 'x_12': 0.4375, 'x_14': 0.0625, 'x_15': 0.0, 'x_17': 0.4375, 'x_18': 0.6875, 'x_19': 0.0, 'x_20': 0.3125, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.125, 'x_27': 0.0, 'x_28': 0.4375, 'x_29': 0.875, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0, 'x_36': 0.6875, 'x_37': 0.75, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_43': 0.1875, 'x_45': 0.375, 'x_46': 0.0, 'x_49': 0.0, 'x_50': 0.3125, 'x_51': 0.9375, 'x_52': 1.0, 'x_53': 0.6875, 'x_54': 0.375, 'x_55': 0.0, 'x_58': 0.875, 'x_59': 1.0, 'x_60': 0.8125, 'x_61': 0.8125, 'x_62': 1.0, 'x_63': 0.3125}"
digits,model_2layers_20neurons.h5,67,2.8594443798065186,48,"{'x_3': 0.5625, 'x_5': 0.3125, 'x_6': 0.0, 'x_8': 0.5, 'x_9': 0.875, 'x_10': 0.5, 'x_12': 0.125, 'x_13': 0.6875, 'x_14': 0.0, 'x_15': 0.0, 'x_17': 0.875, 'x_18': 0.1875, 'x_20': 0.6875, 'x_21': 0.3125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.1333333333333333, 'x_26': 0.75, 'x_27': 0.75, 'x_28': 0.6875, 'x_30': 0.0, 'x_33': 0.0, 'x_34': 0.125, 'x_35': 0.9375, 'x_36': 0.875, 'x_37': 0.25, 'x_38': 0.0, 'x_41': 0.0, 'x_42': 0.6875, 'x_43': 0.3125, 'x_44': 0.0625, 'x_45': 0.75, 'x_46': 0.125, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.8125, 'x_52': 0.0, 'x_53': 0.875, 'x_54': 0.125, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.5625, 'x_59': 0.8125, 'x_60': 1.0, 'x_61': 0.5625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,68,3.727616786956787,46,"{'x_1': 0.0, 'x_5': 0.625, 'x_7': 0.0, 'x_8': 0.0, 'x_11': 0.9375, 'x_12': 0.5, 'x_13': 1.0, 'x_14': 0.1875, 'x_17': 0.5, 'x_18': 0.9375, 'x_19': 0.1875, 'x_20': 0.25, 'x_21': 0.9375, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0666666666666666, 'x_26': 0.1875, 'x_27': 0.0, 'x_28': 0.75, 'x_29': 0.5, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.25, 'x_36': 0.875, 'x_37': 0.0625, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_43': 0.6875, 'x_44': 0.5, 'x_45': 0.0, 'x_46': 0.25, 'x_49': 0.0, 'x_50': 0.0625, 'x_51': 1.0, 'x_52': 0.5, 'x_53': 0.8125, 'x_54': 0.5625, 'x_55': 0.0, 'x_59': 0.875, 'x_60': 1.0, 'x_61': 0.6875, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,69,1.9934742450714111,51,"{'x_1': 0.0, 'x_3': 0.9375, 'x_6': 0.0625, 'x_8': 0.0, 'x_9': 0.5625, 'x_10': 1.0, 'x_11': 1.0, 'x_12': 0.625, 'x_13': 0.3125, 'x_14': 0.0, 'x_15': 0.0, 'x_16': 0.0, 'x_17': 0.875, 'x_19': 1.0, 'x_20': 0.9375, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_25': 0.7333333333333333, 'x_26': 0.875, 'x_27': 0.8125, 'x_28': 1.0, 'x_29': 0.125, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.375, 'x_36': 1.0, 'x_37': 0.0625, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.75, 'x_44': 0.75, 'x_45': 0.0, 'x_46': 0.0, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.375, 'x_51': 1.0, 'x_52': 0.4375, 'x_53': 0.0, 'x_54': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.625, 'x_59': 0.8125, 'x_61': 0.0}"
digits,model_2layers_20neurons.h5,70,4.632964134216309,44,"{'x_10': 0.9375, 'x_17': 0.1875, 'x_18': 0.1875, 'x_19': 0.375, 'x_20': 1.0, 'x_21': 0.125, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.125, 'x_28': 0.75, 'x_29': 0.0, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.1875, 'x_36': 1.0, 'x_37': 0.75, 'x_38': 0.0714285714285714, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0625, 'x_44': 0.375, 'x_45': 0.9375, 'x_46': 0.625, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_50': 0.375, 'x_51': 0.75, 'x_52': 0.5, 'x_53': 0.875, 'x_54': 0.6875, 'x_55': 0.0, 'x_56': 0.0, 'x_57': 0.1111111111111111, 'x_58': 1.0, 'x_59': 1.0, 'x_60': 1.0, 'x_61': 0.6875, 'x_62': 0.1875, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,71,5.986792087554932,43,"{'x_9': 0.625, 'x_10': 1.0, 'x_12': 0.75, 'x_14': 0.0, 'x_18': 0.5625, 'x_19': 0.5, 'x_21': 0.0, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.375, 'x_29': 0.125, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0625, 'x_35': 0.6875, 'x_36': 0.9375, 'x_37': 0.0, 'x_38': 0.0, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.25, 'x_43': 1.0, 'x_44': 0.8125, 'x_45': 0.125, 'x_46': 0.0, 'x_47': 0.0, 'x_49': 0.0, 'x_50': 0.875, 'x_51': 1.0, 'x_52': 1.0, 'x_53': 1.0, 'x_54': 0.8125, 'x_55': 0.0, 'x_58': 0.5625, 'x_59': 0.8125, 'x_60': 0.6875, 'x_61': 0.625, 'x_62': 0.5625, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,72,5.192309617996216,39,"{'x_13': 0.1875, 'x_14': 0.1875, 'x_15': 0.0, 'x_18': 0.9375, 'x_19': 0.4375, 'x_20': 0.0, 'x_21': 0.8125, 'x_22': 0.6875, 'x_24': 0.0, 'x_25': 0.4666666666666667, 'x_26': 0.875, 'x_27': 0.0625, 'x_28': 0.4375, 'x_30': 0.5333333333333333, 'x_33': 0.6428571428571428, 'x_34': 0.8125, 'x_35': 0.3125, 'x_36': 0.9375, 'x_37': 0.8125, 'x_38': 0.0714285714285714, 'x_41': 0.6875, 'x_42': 1.0, 'x_43': 1.0, 'x_44': 1.0, 'x_45': 0.0625, 'x_46': 0.0, 'x_50': 0.25, 'x_51': 0.5625, 'x_52': 1.0, 'x_53': 0.0, 'x_54': 0.0, 'x_56': 0.0, 'x_57': 0.0, 'x_58': 0.0, 'x_59': 0.6875, 'x_60': 0.9375, 'x_61': 0.0, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,73,4.732239723205566,46,"{'x_7': 0.0, 'x_8': 0.0, 'x_16': 0.0, 'x_17': 0.0, 'x_18': 0.0, 'x_19': 0.0, 'x_20': 0.375, 'x_21': 0.625, 'x_22': 0.0, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.625, 'x_28': 0.9375, 'x_29': 0.125, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.125, 'x_35': 0.625, 'x_36': 0.6875, 'x_37': 0.9375, 'x_38': 0.1428571428571428, 'x_40': 0.0, 'x_41': 0.1875, 'x_42': 0.0625, 'x_43': 0.0, 'x_44': 0.0, 'x_45': 0.875, 'x_46': 0.25, 'x_47': 0.0, 'x_49': 0.625, 'x_50': 0.8125, 'x_51': 0.4375, 'x_52': 0.125, 'x_53': 0.75, 'x_54': 0.25, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.4375, 'x_59': 0.875, 'x_60': 1.0, 'x_61': 0.625, 'x_62': 0.0, 'x_63': 0.0}"
digits,model_2layers_20neurons.h5,74,3.1943576335906982,49,"{'x_5': 0.4375, 'x_6': 0.0, 'x_7': 0.0, 'x_8': 0.0, 'x_9': 0.75, 'x_11': 0.25, 'x_13': 0.9375, 'x_16': 0.0, 'x_17': 0.5, 'x_18': 0.1875, 'x_19': 0.0, 'x_20': 0.375, 'x_21': 0.875, 'x_22': 0.125, 'x_23': 0.0, 'x_24': 0.0, 'x_25': 0.0, 'x_26': 0.0, 'x_27': 0.5625, 'x_28': 1.0, 'x_29': 0.5, 'x_30': 0.0, 'x_31': 0.0, 'x_33': 0.0, 'x_34': 0.0, 'x_35': 0.0625, 'x_36': 0.3125, 'x_37': 0.8125, 'x_38': 0.2142857142857142, 'x_40': 0.0, 'x_41': 0.0, 'x_42': 0.0, 'x_43': 0.0, 'x_45': 0.4375, 'x_46': 0.5, 'x_47': 0.0, 'x_48': 0.0, 'x_49': 0.0, 'x_52': 0.0, 'x_53': 0.5625, 'x_54': 0.625, 'x_55': 0.0, 'x_57': 0.0, 'x_58': 0.625, 'x_59': 0.625, 'x_60': 0.8125, 'x_61': 0.875, 'x_62': 0.0625, 'x_63': 0.0}"
